Year,Month,Day,State,Event Type
2007,June,10,MINNESOTA,Hail
2007,June,10,MINNESOTA,Hail
2007,June,10,MINNESOTA,Hail
2007,June,16,MINNESOTA,Funnel Cloud
2007,June,16,MINNESOTA,Hail
2007,June,16,MINNESOTA,Thunderstorm Wind
2007,June,20,MINNESOTA,Hail
2007,June,20,MINNESOTA,Hail
2007,June,20,MINNESOTA,Hail
2007,June,20,MINNESOTA,Hail
2007,June,20,MINNESOTA,Thunderstorm Wind
2007,June,20,MINNESOTA,Hail
2007,June,20,MINNESOTA,Hail
2007,June,20,MINNESOTA,Hail
2007,June,10,MINNESOTA,Hail
2007,June,10,MINNESOTA,Hail
2007,June,10,MINNESOTA,Hail
2007,June,10,MINNESOTA,Thunderstorm Wind
2007,July,26,MINNESOTA,Thunderstorm Wind
2007,August,21,MINNESOTA,Hail
2007,July,3,MINNESOTA,Thunderstorm Wind
2007,July,3,MINNESOTA,Thunderstorm Wind
2007,July,3,MINNESOTA,Hail
2007,August,22,MINNESOTA,Flash Flood
2007,June,20,MINNESOTA,Hail
2007,June,20,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,20,MINNESOTA,Hail
2007,September,20,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,24,MINNESOTA,Thunderstorm Wind
2007,October,1,MINNESOTA,Drought
2007,October,1,MINNESOTA,Drought
2007,September,1,MINNESOTA,Drought
2007,September,1,MINNESOTA,Drought
2007,September,18,MINNESOTA,Drought
2007,September,18,MINNESOTA,Drought
2007,September,1,MINNESOTA,Drought
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,August,18,MINNESOTA,Flash Flood
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Thunderstorm Wind
2007,September,20,MINNESOTA,Hail
2007,August,18,MINNESOTA,Flash Flood
2007,September,21,MINNESOTA,Hail
2007,September,20,MINNESOTA,Hail
2007,August,18,MINNESOTA,Flash Flood
2007,September,24,MINNESOTA,Thunderstorm Wind
2007,September,13,MINNESOTA,Hail
2007,August,18,MINNESOTA,Flash Flood
2007,September,21,MINNESOTA,Thunderstorm Wind
2007,October,1,MINNESOTA,Drought
2007,October,1,MINNESOTA,Drought
2007,October,1,MINNESOTA,Drought
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,21,MINNESOTA,Hail
2007,September,13,MINNESOTA,Hail
2007,September,13,MINNESOTA,Hail
2007,September,18,MINNESOTA,Flash Flood
2007,September,20,MINNESOTA,Thunderstorm Wind
2007,July,26,MINNESOTA,Thunderstorm Wind
2007,June,23,MINNESOTA,Thunderstorm Wind
2007,May,8,MINNESOTA,Hail
2007,April,21,MINNESOTA,Thunderstorm Wind
2007,July,26,MINNESOTA,Thunderstorm Wind
2007,July,26,MINNESOTA,Thunderstorm Wind
2007,August,26,MINNESOTA,Hail
2007,June,10,MINNESOTA,Hail
2007,June,9,MINNESOTA,Hail
2007,July,3,MINNESOTA,Hail
2007,May,18,MINNESOTA,Hail
2007,August,13,MINNESOTA,Hail
2007,September,20,MINNESOTA,Hail
2007,August,28,MINNESOTA,Thunderstorm Wind
2007,August,13,MINNESOTA,Hail
2007,April,30,MINNESOTA,Hail
2007,August,13,MINNESOTA,Hail
2007,September,20,MINNESOTA,Hail
2007,October,5,MINNESOTA,Hail
2007,June,24,MINNESOTA,Tornado
2007,September,20,MINNESOTA,Hail
2007,May,28,MINNESOTA,Thunderstorm Wind
2007,August,26,MINNESOTA,Thunderstorm Wind
2007,June,7,MINNESOTA,Thunderstorm Wind
2007,August,13,MINNESOTA,Hail
2007,August,13,MINNESOTA,Hail
2007,August,11,MINNESOTA,Thunderstorm Wind
2007,August,20,MINNESOTA,Flash Flood
2007,August,26,MINNESOTA,Funnel Cloud
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,29,MINNESOTA,High Wind
2008,July,29,MINNESOTA,High Wind
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,29,MINNESOTA,Thunderstorm Wind
2008,July,29,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,December,14,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,July,30,MINNESOTA,High Wind
2008,December,14,MINNESOTA,Winter Weather
2008,July,19,MINNESOTA,Thunderstorm Wind
2008,December,2,MINNESOTA,Winter Weather
2008,December,2,MINNESOTA,Winter Weather
2008,July,25,MINNESOTA,Hail
2008,July,25,MINNESOTA,Thunderstorm Wind
2008,July,25,MINNESOTA,Thunderstorm Wind
2008,July,25,MINNESOTA,Thunderstorm Wind
2008,July,29,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,December,14,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,January,11,MINNESOTA,Winter Weather
2008,January,11,MINNESOTA,Winter Weather
2008,January,11,MINNESOTA,Winter Weather
2008,July,17,MINNESOTA,Thunderstorm Wind
2008,July,19,MINNESOTA,Funnel Cloud
2008,July,19,MINNESOTA,Hail
2008,July,19,MINNESOTA,Tornado
2008,July,19,MINNESOTA,Thunderstorm Wind
2008,July,19,MINNESOTA,Thunderstorm Wind
2008,July,19,MINNESOTA,Thunderstorm Wind
2008,July,19,MINNESOTA,Thunderstorm Wind
2008,July,19,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,December,18,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,16,MINNESOTA,Hail
2008,July,16,MINNESOTA,Hail
2008,July,16,MINNESOTA,Hail
2008,July,16,MINNESOTA,Hail
2008,December,19,MINNESOTA,Winter Weather
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,July,17,MINNESOTA,Hail
2008,July,17,MINNESOTA,Hail
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,July,17,MINNESOTA,Hail
2008,July,17,MINNESOTA,Hail
2008,July,17,MINNESOTA,Hail
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Funnel Cloud
2008,July,11,MINNESOTA,Funnel Cloud
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Funnel Cloud
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,February,19,MINNESOTA,Extreme Cold/Wind Chill
2008,May,21,MINNESOTA,Frost/Freeze
2008,November,6,MINNESOTA,Winter Weather
2008,November,6,MINNESOTA,Winter Weather
2008,November,6,MINNESOTA,Winter Weather
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,25,MINNESOTA,Hail
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,May,21,MINNESOTA,Frost/Freeze
2008,November,6,MINNESOTA,Winter Weather
2008,July,7,MINNESOTA,Hail
2008,July,7,MINNESOTA,Thunderstorm Wind
2008,May,2,MINNESOTA,Flood
2008,July,7,MINNESOTA,Thunderstorm Wind
2008,July,7,MINNESOTA,Hail
2008,July,7,MINNESOTA,Thunderstorm Wind
2008,July,7,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,7,MINNESOTA,Thunderstorm Wind
2008,July,1,MINNESOTA,Hail
2008,July,7,MINNESOTA,Thunderstorm Wind
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,July,11,MINNESOTA,Hail
2008,May,1,MINNESOTA,Hail
2008,May,25,MINNESOTA,Hail
2008,May,25,MINNESOTA,Hail
2008,May,25,MINNESOTA,Hail
2008,May,25,MINNESOTA,Hail
2008,May,25,MINNESOTA,Hail
2008,May,25,MINNESOTA,Hail
2008,May,25,MINNESOTA,Hail
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,30,MINNESOTA,Funnel Cloud
2008,May,30,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,27,MINNESOTA,Frost/Freeze
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,January,20,MINNESOTA,Winter Weather
2008,January,20,MINNESOTA,Winter Weather
2008,January,20,MINNESOTA,Winter Weather
2008,February,4,MINNESOTA,Winter Weather
2008,February,4,MINNESOTA,Winter Weather
2008,February,4,MINNESOTA,Winter Weather
2008,February,4,MINNESOTA,Winter Weather
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,February,19,MINNESOTA,Cold/Wind Chill
2008,April,15,MINNESOTA,High Wind
2008,April,15,MINNESOTA,High Wind
2008,April,25,MINNESOTA,Winter Weather
2008,April,25,MINNESOTA,Winter Weather
2008,April,25,MINNESOTA,Winter Weather
2008,April,15,MINNESOTA,High Wind
2008,July,10,MINNESOTA,Hail
2008,July,10,MINNESOTA,Hail
2008,July,29,MINNESOTA,High Wind
2008,March,31,MINNESOTA,Winter Weather
2008,March,31,MINNESOTA,Winter Weather
2008,March,31,MINNESOTA,Winter Weather
2008,March,31,MINNESOTA,Winter Weather
2008,March,16,MINNESOTA,Winter Weather
2008,March,17,MINNESOTA,Winter Weather
2008,March,31,MINNESOTA,Winter Weather
2008,March,31,MINNESOTA,Winter Weather
2008,March,31,MINNESOTA,Winter Weather
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,May,31,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Flash Flood
2008,July,6,MINNESOTA,Tornado
2008,June,20,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Flash Flood
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Thunderstorm Wind
2008,June,5,MINNESOTA,Hail
2008,June,5,MINNESOTA,Hail
2008,July,31,MINNESOTA,Thunderstorm Wind
2008,July,31,MINNESOTA,Hail
2008,July,31,MINNESOTA,Hail
2008,July,17,MINNESOTA,Hail
2008,July,19,MINNESOTA,Hail
2008,July,19,MINNESOTA,Thunderstorm Wind
2008,January,21,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Cold/Wind Chill
2008,December,14,MINNESOTA,Cold/Wind Chill
2008,December,14,MINNESOTA,Cold/Wind Chill
2008,December,14,MINNESOTA,Cold/Wind Chill
2008,December,14,MINNESOTA,Cold/Wind Chill
2008,December,14,MINNESOTA,Cold/Wind Chill
2008,June,12,MINNESOTA,Thunderstorm Wind
2008,June,11,MINNESOTA,Thunderstorm Wind
2008,June,27,MINNESOTA,Thunderstorm Wind
2008,June,11,MINNESOTA,Tornado
2008,June,11,MINNESOTA,Tornado
2008,June,11,MINNESOTA,Tornado
2008,June,11,MINNESOTA,Tornado
2008,June,12,MINNESOTA,Thunderstorm Wind
2008,June,12,MINNESOTA,Thunderstorm Wind
2008,August,6,MINNESOTA,Thunderstorm Wind
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,September,13,MINNESOTA,Funnel Cloud
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,20,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,July,11,MINNESOTA,Thunderstorm Wind
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,21,MINNESOTA,Cold/Wind Chill
2008,October,26,MINNESOTA,High Wind
2008,December,8,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,20,MINNESOTA,Extreme Cold/Wind Chill
2008,December,21,MINNESOTA,Extreme Cold/Wind Chill
2008,December,21,MINNESOTA,Extreme Cold/Wind Chill
2008,December,21,MINNESOTA,Extreme Cold/Wind Chill
2008,December,21,MINNESOTA,Extreme Cold/Wind Chill
2008,December,21,MINNESOTA,Extreme Cold/Wind Chill
2008,September,22,MINNESOTA,Thunderstorm Wind
2008,December,30,MINNESOTA,Winter Weather
2008,September,26,MINNESOTA,Hail
2008,September,26,MINNESOTA,Hail
2008,September,28,MINNESOTA,Hail
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,20,MINNESOTA,Extreme Cold/Wind Chill
2008,December,20,MINNESOTA,Extreme Cold/Wind Chill
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,October,26,MINNESOTA,High Wind
2008,December,29,MINNESOTA,Winter Weather
2008,December,29,MINNESOTA,Winter Weather
2008,December,29,MINNESOTA,Winter Weather
2008,December,29,MINNESOTA,Winter Weather
2008,December,29,MINNESOTA,Winter Weather
2008,December,29,MINNESOTA,Winter Weather
2008,December,29,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,18,MINNESOTA,Winter Weather
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,December,21,MINNESOTA,Cold/Wind Chill
2008,December,21,MINNESOTA,Cold/Wind Chill
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,December,21,MINNESOTA,Cold/Wind Chill
2008,December,21,MINNESOTA,Cold/Wind Chill
2008,December,21,MINNESOTA,Cold/Wind Chill
2008,December,21,MINNESOTA,Cold/Wind Chill
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,August,13,MINNESOTA,Hail
2008,December,14,MINNESOTA,Cold/Wind Chill
2008,December,20,MINNESOTA,Winter Weather
2008,November,6,MINNESOTA,High Wind
2008,November,6,MINNESOTA,High Wind
2008,November,6,MINNESOTA,High Wind
2008,November,5,MINNESOTA,Hail
2008,November,6,MINNESOTA,High Wind
2008,November,6,MINNESOTA,High Wind
2008,December,13,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,November,5,MINNESOTA,Hail
2008,December,14,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,14,MINNESOTA,Winter Weather
2008,January,21,MINNESOTA,Winter Weather
2008,January,21,MINNESOTA,Winter Weather
2008,January,21,MINNESOTA,Winter Weather
2008,December,10,MINNESOTA,Winter Weather
2008,December,27,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,19,MINNESOTA,Winter Weather
2008,December,14,MINNESOTA,Winter Weather
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,9,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,20,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,20,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,15,MINNESOTA,Extreme Cold/Wind Chill
2008,December,20,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,30,MINNESOTA,Winter Weather
2008,December,13,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,20,MINNESOTA,Winter Weather
2008,December,8,MINNESOTA,Winter Weather
2008,December,8,MINNESOTA,Winter Weather
